[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
262,120,90,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0627977990989196,0,118.348475,47446,-3.51
263,120,100,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0610588096120552,0,122.7486,50611,-2.775
264,120,110,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0609929047769119,0,128.9941,51921,-2.695
265,120,120,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
266,120,130,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
267,120,140,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
268,120,150,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
269,120,160,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
270,120,170,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
271,120,180,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
272,120,190,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
273,120,200,color-agents-by-decile,linear-collection,dynamic,400,0,0.0610588096120552,0,122.7486,50611,-2.775
274,130,0,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0679318697081088,14,78.1839,32188,-1.65
275,130,10,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0693337945532827,0,86.7108,34332,-2.33
276,130,20,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0676155646724538,0,86.5985,33396,-2.27
277,130,30,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0652708725327366,0,91.4,38035,-2.13
278,130,40,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0656783203928291,0,99.10475,39597,-2.615
279,130,50,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0630441772396376,0,104.038325,42376,-2.42
280,130,60,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0627295214324795,0,108.63295,41971,-2.485
281,130,70,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0626869037026703,0,117.0353,48108,-2.92
282,130,80,color-agents-by-decile,linear-collection,dynamic,400,1000,0.062328061942797,0,119.1522,46509,-2.595
283,130,90,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0613347130044146,0,126.465525,50981,-2.265
284,130,100,color-agents-by-decile,linear-collection,dynamic,400,1000,0.0614261088327272,0,129.456425,53154,-3.355
