[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth,avg-diff
189,80,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0472253954983127,0,83.705325,34034,-2.765
190,90,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0588436866360061,31,58.809925,22481,-2.195
191,90,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.054106978536721,0,60.11105,23947,-2.265
192,90,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0518485626945415,0,68.780475,27443,-2.455
193,90,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0519869584572079,0,73.82965,29537,-2.38
194,90,40,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0518945380914249,0,79.42035,31865,-3.04
195,90,50,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0483851058733254,0,86.150025,33928,-2.985
196,90,60,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0475634927830699,0,91.031125,34522,-3.25
197,90,70,color-agents-by-decile,dynamic-collection,linear,400,1000,0.048605032975886,0,92.7172,38609,-3.175
198,90,80,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0462488614299883,0,96.09345,39162,-3.13
199,90,90,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
200,90,100,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
201,90,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
202,90,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
203,90,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
204,90,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
205,90,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
206,90,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
207,90,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
208,90,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
209,90,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
210,90,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.048605032975886,0,92.7172,38609,-3.175
211,100,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0563898001646208,26,63.6342,24952,-2.58
212,100,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0574327894506986,0,65.2061,26543,-2.74
213,100,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0516908470196089,0,72.398875,28902,-2.54
214,100,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0517436881506797,0,76.8751,30270,-2.465
215,100,40,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0505753327863703,0,84.1341,33565,-2.58
216,100,50,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0503022916784336,0,88.5092,36094,-2.93
217,100,60,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0491434875585388,0,94.099625,38058,-3.095
218,100,70,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0459645001677756,0,102.10235,41127,-2.895
219,100,80,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0469377549777117,0,106.513925,42690,-3.33
220,100,90,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0457708547720465,0,110.84465,44326,-3.58
221,100,100,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
222,100,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
223,100,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
224,100,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
225,100,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
226,100,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
227,100,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
228,100,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
229,100,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
230,100,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
231,100,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0469377549777117,0,106.513925,42690,-3.33
232,110,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0569373385101042,27,67.13575,26943,-2.395
233,110,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0542733885574521,0,73.248325,28144,-2.795
234,110,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0523803082552475,0,75.5495,29746,-2.59
235,110,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0508231297010484,0,81.653875,32873,-3.065
236,110,40,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0517635948690317,0,86.6151,36217,-3.085
237,110,50,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0490868384992857,0,93.5253,37292,-3.275
238,110,60,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0472150207347314,0,97.2971,38520,-3.73
239,110,70,color-agents-by-decile,dynamic-collection,linear,400,1000,0.044031716799555,0,104.093125,42314,-3.115
240,110,80,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0453563837001723,0,111.9102,44583,-3.6
241,110,90,color-agents-by-decile,dynamic-collection,linear,400,1000,0.045664019220112,0,114.853025,46343,-3.675
242,110,100,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0462918553164482,0,119.736175,46202,-4.125
243,110,110,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
244,110,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
245,110,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
246,110,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
247,110,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
248,110,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
249,110,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
250,110,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
251,110,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
252,110,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.045664019220112,0,114.853025,46343,-3.675
253,120,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0554362536890643,24,72.93355,29120,-2.42
254,120,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0531577678809976,0,78.5116,31149,-2.71
255,120,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0522111739309054,0,78.990575,32017,-2.815
256,120,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0524113288880325,0,86.746025,34590,-2.95
257,120,40,color-agents-by-decile,dynamic-collection,linear,400,1000,0.049615992575277,0,91.244475,36772,-2.98
258,120,50,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0487490750993742,0,100.857,40654,-2.975
259,120,60,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0487019179361603,0,105.569325,43334,-3.61
260,120,70,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0452086915841528,0,111.656875,45084,-3.35
261,120,80,color-agents-by-decile,dynamic-collection,linear,400,1000,0.044235511833962,0,113.119175,45053,-3.715
262,120,90,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0440658153099118,0,118.056675,47548,-4.09
263,120,100,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0439930832405083,0,120.134475,48447,-4.24
264,120,110,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0443668460638298,0,125.848825,49142,-4.605
265,120,120,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
266,120,130,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
267,120,140,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
268,120,150,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
269,120,160,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
270,120,170,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
271,120,180,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
272,120,190,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
273,120,200,color-agents-by-decile,dynamic-collection,linear,400,0,0.0439930832405083,0,120.134475,48447,-4.24
274,130,0,color-agents-by-decile,dynamic-collection,linear,400,1000,0.053463285503531,23,78.389125,30647,-2.745
275,130,10,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0538569317401378,0,81.2230250000001,33633,-3.105
276,130,20,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0507779928333029,0,90.648125,36214,-2.83
277,130,30,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0499819406656861,0,94.8029,37549,-3.7
278,130,40,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0484089318590172,0,97.56345,37685,-3.085
279,130,50,color-agents-by-decile,dynamic-collection,linear,400,1000,0.0465909899190075,0,105.545575,41501,-3.705
