maximum-sugar-endowment,minimum-sugar-endowment,taxation,redistribution,avg-gini,starvation,avg-wealth,total-wealth,avg-diff,etiqueta
78,67,uniform-collection,uniform,0.279355433608645,10521,41.119745,16528,2.175595,4.0
79,67,uniform-collection,uniform,0.278499099062489,10480,41.53342,17065,2.17957,4.0
80,67,uniform-collection,uniform,0.275587964444701,10251,41.934255,17612,2.168865,4.0
81,67,uniform-collection,uniform,0.282923863666804,10402,41.629865,16364,2.22027,4.0
82,67,uniform-collection,uniform,0.27621085236021,10013,42.387555,17488,2.20383,4.0
83,67,uniform-collection,uniform,0.280975652629472,10225,42.14663,15845,2.22328,4.0
84,67,uniform-collection,uniform,0.284046278833279,10031,42.056965,16741,2.26714,4.0
85,67,uniform-collection,uniform,0.278107763996695,9630,42.73107,16898,2.193925,4.0
86,67,uniform-collection,uniform,0.279841684994197,9646,43.014855,16869,2.235885,4.0
87,67,uniform-collection,uniform,0.282870455788529,9315,42.9093000000001,17310,2.23802,4.0
88,67,uniform-collection,uniform,0.285403690890382,9238,42.63386,16870,2.27685,4.0
89,67,uniform-collection,uniform,0.274407049877589,8762,44.228345,17666,2.183865,4.0
90,67,uniform-collection,uniform,0.277593241456678,8626,44.1240699999999,17983,2.232735,4.0
91,67,uniform-collection,uniform,0.284000001613532,8595,43.54898,18171,2.301065,4.0
92,67,uniform-collection,uniform,0.284392437362941,8306,43.930185,16707,2.2726,4.0
93,67,uniform-collection,uniform,0.277892293434573,8160,44.59129,17279,2.237165,4.0
94,67,uniform-collection,uniform,0.278182376612026,7799,44.7849,17880,2.254295,4.0
95,67,uniform-collection,uniform,0.278149783255654,7775,45.490255,17659,2.231005,4.0
96,67,uniform-collection,uniform,0.276489370721863,7854,45.72778,18637,2.23835,4.0
97,67,uniform-collection,uniform,0.272321500610808,7453,46.08727,18084,2.22131,4.0
98,67,uniform-collection,uniform,0.275272238684869,7370,46.243605,17759,2.249165,4.0
99,67,uniform-collection,uniform,0.275711296213141,7320,46.4260899999999,18523,2.250745,4.0
100,67,uniform-collection,uniform,0.280669331865042,7321,46.338885,19405,2.32021,4.0
101,67,uniform-collection,uniform,0.27526502862901,6881,46.7131,18508,2.27601,4.0
102,67,uniform-collection,uniform,0.276762679422425,7069,47.019835,20112,2.303165,4.0
103,67,uniform-collection,uniform,0.279427747036893,7069,46.98316,19196,2.289795,4.0
104,67,uniform-collection,uniform,0.277087104872486,6783,47.291955,17749,2.277315,4.0
105,67,uniform-collection,uniform,0.276204676840697,6778,48.11252,19204,2.28262,4.0
106,67,uniform-collection,uniform,0.277617603258773,6513,48.073245,20024,2.342595,4.0
107,67,uniform-collection,uniform,0.265301004486293,6364,49.8154,21086,2.20553,4.0
108,67,uniform-collection,uniform,0.277617909636453,6307,48.5564,19488,2.35461,4.0
109,67,uniform-collection,uniform,0.267761278730446,5899,50.17051,20637,2.236965,4.0
110,67,uniform-collection,uniform,0.267972652971032,5924,50.0183749999999,20108,2.25994,4.0
111,67,uniform-collection,uniform,0.262809576901954,5526,51.23457,20744,2.212855,4.0
112,67,uniform-collection,uniform,0.268029518724991,5568,51.1352299999999,19892,2.232705,4.0
113,67,uniform-collection,uniform,0.263258992135544,5378,51.46672,19990,2.19751,4.0
114,67,uniform-collection,uniform,0.260296405946893,5268,52.46511,21607,2.219735,4.0
115,67,uniform-collection,uniform,0.2625716425163,5093,52.158415,21055,2.173725,4.0
116,67,uniform-collection,uniform,0.266813093271984,5019,51.88697,19612,2.26225,4.0
117,67,uniform-collection,uniform,0.262976660088374,4953,52.66614,21109,2.22249,4.0
118,67,uniform-collection,uniform,0.26232831778338,5001,53.391195,21511,2.25718,4.0
119,67,uniform-collection,uniform,0.262489852457052,4700,53.38448,21685,2.22647,4.0
120,67,uniform-collection,uniform,0.264837490222625,4815,53.097395,21030,2.281355,4.0
121,67,uniform-collection,uniform,0.262258999126724,4770,53.82969,20548,2.248085,4.0
122,67,uniform-collection,uniform,0.258976690100314,4837,54.464175,21617,2.272265,4.0
123,67,uniform-collection,uniform,0.264176297932705,4772,54.14658,19679,2.291455,4.0
124,67,uniform-collection,uniform,0.262155867987816,4766,54.22872,21268,2.299735,4.0
125,67,uniform-collection,uniform,0.268381294588472,4785,53.754645,21218,2.369415,4.0
126,67,uniform-collection,uniform,0.270494514189973,4813,54.15146,21986,2.373965,4.0
127,67,uniform-collection,uniform,0.264102930187131,4607,55.024165,22063,2.379275,4.0
128,67,uniform-collection,uniform,0.26547303817207,4606,55.01961,21869,2.369585,4.0
129,67,uniform-collection,uniform,0.265374393169328,4606,55.513045,22658,2.380765,4.0
130,67,uniform-collection,uniform,0.268871001127566,4718,55.10001,22486,2.38794,4.0
131,67,uniform-collection,uniform,0.267764766996773,4678,55.355735,21713,2.41646,4.0
132,67,uniform-collection,uniform,0.268683329999152,4596,55.613975,21728,2.456365,4.0
133,67,uniform-collection,uniform,0.267716039114087,4675,56.14101,22315,2.467275,4.0
134,67,uniform-collection,uniform,0.270271917273468,4549,55.925035,22426,2.511165,4.0
135,67,uniform-collection,uniform,0.271504677130584,4601,56.214605,22296,2.4998,4.0
136,67,uniform-collection,uniform,0.269163947348876,4612,56.644915,22811,2.47565,4.0
137,67,uniform-collection,uniform,0.272745335553249,4626,56.220135,22900,2.561035,4.0
138,67,uniform-collection,uniform,0.274701746410239,4514,55.945125,22242,2.56022,4.0
139,67,uniform-collection,uniform,0.272685356231101,4605,56.461495,21775,2.546115,4.0
140,67,uniform-collection,uniform,0.273299517663023,4566,57.0793949999999,22934,2.61546,4.0
141,67,uniform-collection,uniform,0.27395682627915,4480,57.210285,22610,2.59087,4.0
142,67,uniform-collection,uniform,0.275179677891853,4478,57.52532,22274,2.62965,4.0
143,67,uniform-collection,uniform,0.276604583884522,4646,57.45337,22974,2.658215,4.0
144,67,uniform-collection,uniform,0.279771369804505,4557,57.241425,23520,2.677235,4.0
145,67,uniform-collection,uniform,0.274571112061528,4492,58.0991,23528,2.68866,4.0
146,67,uniform-collection,uniform,0.279549687250249,4447,57.58592,23164,2.68535,4.0
147,67,uniform-collection,uniform,0.277870757214328,4512,58.37831,23952,2.72799,4.0
148,67,uniform-collection,uniform,0.27699316382513,4433,58.736655,23143,2.73726,4.0
149,67,uniform-collection,uniform,0.276799549534735,4472,58.81292,22832,2.74481,4.0
150,67,uniform-collection,uniform,0.279731729317007,4428,58.749065,24043,2.774995,4.0
151,67,uniform-collection,uniform,0.282866748913872,4556,58.633455,24142,2.761125,4.0
152,67,uniform-collection,uniform,0.280403764508093,4438,59.247355,22641,2.814735,4.0
153,67,uniform-collection,uniform,0.281433403283646,4395,59.415175,22914,2.81019,4.0
154,67,uniform-collection,uniform,0.284085792417383,4367,59.20077,23502,2.83527,4.0
155,67,uniform-collection,uniform,0.281237352627776,4373,59.517015,23954,2.834605,4.0
156,67,uniform-collection,uniform,0.280431388189665,4454,60.107,24664,2.82751,4.0
157,67,uniform-collection,uniform,0.284383293786148,4452,59.6234,23988,2.89003,4.0
158,67,uniform-collection,uniform,0.284990825803612,4376,60.27558,24365,2.92037,4.0
159,67,uniform-collection,uniform,0.284286006567867,4415,60.59777,24655,2.92827,4.0
160,67,uniform-collection,uniform,0.283218477842184,4303,60.521485,24994,2.93155,4.0
161,67,uniform-collection,uniform,0.286094447717313,4413,60.7985,24437,2.960115,4.0
162,67,uniform-collection,uniform,0.284968468009295,4421,60.7362800000001,24476,2.954285,4.0
163,67,uniform-collection,uniform,0.287077043755085,4335,61.0163900000001,24419,2.984825,4.0
164,67,uniform-collection,uniform,0.286298935767358,4311,61.18963,25076,3.019345,4.0
165,67,uniform-collection,uniform,0.287212102050842,4262,61.8114549999999,23823,3.022585,4.0
166,67,uniform-collection,uniform,0.288234525678397,4327,61.297095,24814,3.021305,4.0
167,67,uniform-collection,uniform,0.289059642319165,4262,62.146025,24539,3.082725,4.0
168,67,uniform-collection,uniform,0.292368641918805,4284,61.649575,25309,3.084695,4.0
169,67,uniform-collection,uniform,0.292187424662605,4177,61.61734,23602,3.08517,4.0
170,67,uniform-collection,uniform,0.292826165724212,4205,62.013475,23355,3.0934,4.0
171,67,uniform-collection,uniform,0.293554353386371,4239,62.20227,24198,3.12535,4.0
172,67,uniform-collection,uniform,0.293205375728248,4212,62.65366,26901,3.157545,4.0
173,67,uniform-collection,uniform,0.293681746020802,4232,62.9652150000001,24893,3.163605,4.0
174,67,uniform-collection,uniform,0.292299758335522,4134,62.87287,24950,3.15347,4.0
175,67,uniform-collection,uniform,0.293412360222462,4125,63.181155,25014,3.18444,4.0
176,67,uniform-collection,uniform,0.296815296883333,4326,62.847365,23573,3.215525,4.0
177,67,uniform-collection,uniform,0.296732703444456,4272,62.93958,25468,3.21579,4.0
178,67,uniform-collection,uniform,0.294242286175407,4169,63.878865,25273,3.27588,4.0
179,67,uniform-collection,uniform,0.300061634764941,4170,63.36047,25946,3.299385,4.0
180,67,uniform-collection,uniform,0.29612194962451,4285,63.65886,25381,3.265895,4.0
181,67,uniform-collection,uniform,0.298187080369341,4200,64.28728,25430,3.33338,4.0
182,67,uniform-collection,uniform,0.298502512244735,4239,64.31102,25678,3.30473,4.0
183,67,uniform-collection,uniform,0.295528915495825,4133,64.60063,25349,3.28319,4.0
184,67,uniform-collection,uniform,0.300036059277042,4112,64.3706450000001,26081,3.3511,4.0
185,67,uniform-collection,uniform,0.297711042515851,4119,64.87355,25779,3.342545,4.0
186,67,uniform-collection,uniform,0.29802540216078,4122,65.36905,26358,3.401955,4.0
187,67,uniform-collection,uniform,0.300263175608492,4077,65.17096,26196,3.455845,4.0
188,67,uniform-collection,uniform,0.303767492445631,4138,65.309855,27105,3.469105,4.0
189,67,uniform-collection,uniform,0.298899612098189,4043,65.98305,25999,3.45946,4.0
190,67,uniform-collection,uniform,0.305294484125074,4136,65.36055,25974,3.453955,4.0
191,67,uniform-collection,uniform,0.305450805790776,4098,65.5069850000001,25752,3.496995,4.0
192,67,uniform-collection,uniform,0.300523894785162,4034,66.9074900000001,26870,3.52811,4.0
193,67,uniform-collection,uniform,0.304055506427613,4174,66.04174,25451,3.52839,4.0
194,67,uniform-collection,uniform,0.303535205937256,4064,66.5582599999999,26277,3.525,4.0
195,67,uniform-collection,uniform,0.305905865373855,3971,66.100515,27627,3.500805,4.0
196,67,uniform-collection,uniform,0.304710026636333,4078,66.5647850000001,24688,3.549615,4.0
197,67,uniform-collection,uniform,0.310488131802483,4056,66.5622199999999,26876,3.581345,4.0
198,67,uniform-collection,uniform,0.304304280601633,3863,67.314825,26688,3.57284,4.0
199,67,uniform-collection,uniform,0.30739376839095,3997,67.245815,26915,3.61978,4.0
200,67,uniform-collection,uniform,0.309479560356246,4092,67.258165,26677,3.660045,4.0
69,68,uniform-collection,uniform,0.273745863089765,11109,39.800475,16463,2.05283,4.0
70,68,uniform-collection,uniform,0.277062056307473,10953,39.673255,16762,2.058025,4.0
71,68,uniform-collection,uniform,0.278272820108604,10853,39.928645,15788,2.081515,4.0
72,68,uniform-collection,uniform,0.272347633749333,10691,40.50732,16383,2.073955,4.0
73,68,uniform-collection,uniform,0.275796463823963,10674,40.486445,16501,2.10611,4.0
74,68,uniform-collection,uniform,0.276670206440554,10594,40.54592,16108,2.10489,4.0
75,68,uniform-collection,uniform,0.27861341459504,10701,40.7440050000001,15902,2.14245,4.0
76,68,uniform-collection,uniform,0.275508920335027,10524,41.13196,16590,2.139835,4.0
77,68,uniform-collection,uniform,0.278681478485195,10511,41.14342,16059,2.159965,4.0
78,68,uniform-collection,uniform,0.275819695845756,10554,41.64805,16962,2.1511,4.0
79,68,uniform-collection,uniform,0.281065675031272,10467,41.6339850000001,16409,2.2119,4.0
80,68,uniform-collection,uniform,0.279234066660832,10306,41.897535,16354,2.182375,4.0
81,68,uniform-collection,uniform,0.283153320557254,10346,41.579775,16157,2.220875,4.0
82,68,uniform-collection,uniform,0.281844374319737,9936,42.0833,17022,2.220305,4.0
83,68,uniform-collection,uniform,0.28256779705206,9711,42.169545,17305,2.24161,4.0
84,68,uniform-collection,uniform,0.27822098808905,9784,42.95265,17861,2.211585,4.0
85,68,uniform-collection,uniform,0.279061208840473,9349,42.90143,17053,2.229315,4.0
86,68,uniform-collection,uniform,0.279078684491304,9272,43.260635,16864,2.221255,4.0
87,68,uniform-collection,uniform,0.273465469334502,9258,44.069865,16806,2.188475,4.0
88,68,uniform-collection,uniform,0.281119907712948,8884,43.53482,18089,2.210895,4.0
89,68,uniform-collection,uniform,0.278843230119111,8624,43.90693,17542,2.192095,4.0
90,68,uniform-collection,uniform,0.274977719974521,8477,44.526755,17547,2.226345,4.0
91,68,uniform-collection,uniform,0.273632838716593,8296,45.0330050000001,17579,2.21496,4.0
92,68,uniform-collection,uniform,0.270596752155638,7994,45.72764,17436,2.171705,4.0
93,68,uniform-collection,uniform,0.274935933245457,7888,45.32397,18006,2.210335,4.0
94,68,uniform-collection,uniform,0.28039356755079,7850,44.95896,18595,2.26933,4.0
95,68,uniform-collection,uniform,0.275958293967056,7608,45.565325,18389,2.25291,4.0
96,68,uniform-collection,uniform,0.279535351198255,7719,45.666995,18128,2.29796,4.0
97,68,uniform-collection,uniform,0.27817397422293,7300,45.73593,18484,2.286215,4.0
98,68,uniform-collection,uniform,0.278460906995391,7201,46.36691,18846,2.261985,4.0
99,68,uniform-collection,uniform,0.277681164839925,7267,46.59612,18812,2.28241,4.0
100,68,uniform-collection,uniform,0.279575044056194,6993,46.234895,18283,2.30977,4.0
101,68,uniform-collection,uniform,0.272694396284357,6912,47.562815,18767,2.227035,4.0
102,68,uniform-collection,uniform,0.278658627427001,6773,47.138375,19741,2.321435,4.0
103,68,uniform-collection,uniform,0.273196504935277,6571,48.0428799999999,18759,2.27242,4.0
104,68,uniform-collection,uniform,0.286333090043481,6634,46.77023,19457,2.38889,4.0
105,68,uniform-collection,uniform,0.282775877109168,6638,47.410825,18153,2.365995,4.0
106,68,uniform-collection,uniform,0.26947608754056,6118,49.263815,19607,2.248255,4.0
107,68,uniform-collection,uniform,0.270721124776945,6269,49.3084599999999,19618,2.254305,4.0
108,68,uniform-collection,uniform,0.273085655933901,5802,49.453285,18453,2.269565,4.0
109,68,uniform-collection,uniform,0.280412708363777,5945,48.65444,19809,2.363325,4.0
110,68,uniform-collection,uniform,0.273876916636797,5453,49.60168,20161,2.31259,4.0
111,68,uniform-collection,uniform,0.267090449223295,5475,51.234035,21145,2.2204,4.0
112,68,uniform-collection,uniform,0.264918287009152,5407,51.44675,20525,2.21459,4.0
113,68,uniform-collection,uniform,0.265855368603356,5221,51.59859,21194,2.23249,4.0
114,68,uniform-collection,uniform,0.265171699881889,5051,51.63369,20446,2.27059,4.0
115,68,uniform-collection,uniform,0.264591783191828,5088,52.11953,21684,2.23968,4.0
116,68,uniform-collection,uniform,0.265397690585084,4979,52.403205,21055,2.245755,4.0
117,68,uniform-collection,uniform,0.263840691634753,4866,52.8322700000001,21322,2.24323,4.0
118,68,uniform-collection,uniform,0.260730159987267,4854,53.41953,21361,2.245135,4.0
119,68,uniform-collection,uniform,0.263399304487948,4964,53.59926,21715,2.26829,4.0
120,68,uniform-collection,uniform,0.263560176444694,4838,53.416985,21662,2.30107,4.0
121,68,uniform-collection,uniform,0.263832644804575,4775,53.754475,22069,2.32829,4.0
122,68,uniform-collection,uniform,0.2616143676174,4755,54.406725,21711,2.298295,4.0
123,68,uniform-collection,uniform,0.264083068822653,4825,54.189535,22067,2.311535,4.0
124,68,uniform-collection,uniform,0.263917882873164,4817,54.724505,21710,2.31144,4.0
125,68,uniform-collection,uniform,0.261185753815951,4804,54.8388199999999,21149,2.32906,4.0
126,68,uniform-collection,uniform,0.268513118336672,4685,54.764145,21760,2.37001,4.0
127,68,uniform-collection,uniform,0.26784906419724,4657,54.7343949999999,21721,2.39913,4.0
128,68,uniform-collection,uniform,0.264127854047601,4644,55.3102,21619,2.366135,4.0
129,68,uniform-collection,uniform,0.270221236031531,4677,54.72494,22361,2.427915,4.0
130,68,uniform-collection,uniform,0.26889879815654,4625,55.12886,22737,2.44448,4.0
131,68,uniform-collection,uniform,0.270166152274801,4630,55.63429,22024,2.46656,4.0
132,68,uniform-collection,uniform,0.267882312725044,4645,56.1796100000001,22731,2.470615,4.0
133,68,uniform-collection,uniform,0.271999802505632,4645,55.57084,22907,2.47421,4.0
134,68,uniform-collection,uniform,0.268439421671011,4553,56.006575,23282,2.51065,4.0
135,68,uniform-collection,uniform,0.268825662091706,4596,56.504265,23339,2.524595,4.0
136,68,uniform-collection,uniform,0.270544608754863,4672,56.870195,22944,2.546365,4.0
137,68,uniform-collection,uniform,0.27058874789316,4567,56.821325,22810,2.53663,4.0
138,68,uniform-collection,uniform,0.27260627871568,4627,56.545075,23139,2.57132,4.0
139,68,uniform-collection,uniform,0.276781667059413,4509,56.38073,22912,2.603455,4.0
140,68,uniform-collection,uniform,0.274909104215338,4622,57.29465,23636,2.61901,4.0
141,68,uniform-collection,uniform,0.276343640641096,4559,57.1411,23247,2.62138,4.0
142,68,uniform-collection,uniform,0.27504524329493,4493,57.86013,23280,2.65686,4.0
143,68,uniform-collection,uniform,0.276051533125175,4500,57.699185,23408,2.64047,4.0
144,68,uniform-collection,uniform,0.278755855667037,4481,57.327465,22968,2.69581,4.0
145,68,uniform-collection,uniform,0.27884603041638,4539,57.914445,23012,2.714605,4.0
146,68,uniform-collection,uniform,0.280854705904049,4498,57.80323,22966,2.718595,4.0
147,68,uniform-collection,uniform,0.278892163306805,4464,58.257075,23925,2.76334,4.0
148,68,uniform-collection,uniform,0.279019576446473,4467,58.2686550000001,22745,2.738855,4.0
149,68,uniform-collection,uniform,0.279127440523516,4451,58.44757,23900,2.766965,4.0
150,68,uniform-collection,uniform,0.280134877385004,4411,59.141045,23481,2.76516,4.0
151,68,uniform-collection,uniform,0.277111427713593,4344,59.3266100000001,22918,2.748875,4.0
152,68,uniform-collection,uniform,0.28498876089416,4453,58.606805,23458,2.81913,4.0
153,68,uniform-collection,uniform,0.28189318359402,4375,59.70141,24115,2.826425,4.0
154,68,uniform-collection,uniform,0.279426384620469,4423,59.77622,23502,2.83367,4.0
155,68,uniform-collection,uniform,0.28240979505316,4402,59.908615,24479,2.831785,4.0
156,68,uniform-collection,uniform,0.288196137361071,4363,59.5297050000001,23664,2.92231,4.0
157,68,uniform-collection,uniform,0.284694404228798,4345,59.924295,24189,2.906555,4.0
158,68,uniform-collection,uniform,0.285544352315843,4349,60.03631,23876,2.93345,4.0
159,68,uniform-collection,uniform,0.287607037996434,4329,60.253995,24901,2.937485,4.0
160,68,uniform-collection,uniform,0.283984912180267,4297,61.142455,25240,2.939715,4.0
161,68,uniform-collection,uniform,0.28722681650378,4277,60.29792,23732,2.96908,4.0
162,68,uniform-collection,uniform,0.287350663881865,4316,60.663645,24232,2.975855,4.0
163,68,uniform-collection,uniform,0.28841462295356,4314,60.929805,24659,3.019235,4.0
164,68,uniform-collection,uniform,0.286848920999467,4333,61.5778050000001,24133,3.04421,4.0
165,68,uniform-collection,uniform,0.288694504344941,4212,61.5943600000001,24039,3.03835,4.0
166,68,uniform-collection,uniform,0.28883136402118,4385,61.371,24968,3.018675,4.0
167,68,uniform-collection,uniform,0.290042910187573,4173,62.001205,25300,3.106455,4.0
168,68,uniform-collection,uniform,0.293144701942595,4265,61.7908700000001,24485,3.11292,4.0
169,68,uniform-collection,uniform,0.292236517323448,4335,62.08177,23769,3.11043,4.0
170,68,uniform-collection,uniform,0.294067722154011,4341,62.14276,25089,3.14294,4.0
171,68,uniform-collection,uniform,0.2929772643821,4230,62.0763,25162,3.12407,4.0
172,68,uniform-collection,uniform,0.294905449117832,4341,62.35045,25757,3.17685,4.0
173,68,uniform-collection,uniform,0.293452354225286,4296,63.125765,25566,3.208745,4.0
174,68,uniform-collection,uniform,0.294325576870499,4308,62.703255,24571,3.1723,4.0
175,68,uniform-collection,uniform,0.291883743917508,4197,63.5610850000001,25794,3.20971,4.0
176,68,uniform-collection,uniform,0.294336845000094,4259,63.42405,25095,3.1901,4.0
177,68,uniform-collection,uniform,0.297870314136761,4199,63.182055,24939,3.27452,4.0
178,68,uniform-collection,uniform,0.297672350017928,4156,63.050715,25217,3.274745,4.0
179,68,uniform-collection,uniform,0.296973588761336,4107,63.84058,27043,3.287485,4.0
180,68,uniform-collection,uniform,0.29833342645812,4238,63.978805,25651,3.309595,4.0
181,68,uniform-collection,uniform,0.295424962415024,4144,64.253955,24041,3.315565,4.0
182,68,uniform-collection,uniform,0.298144687659075,4184,64.11538,25427,3.308385,4.0
183,68,uniform-collection,uniform,0.29795013988366,4193,64.7272349999999,25399,3.360045,4.0
184,68,uniform-collection,uniform,0.300133463298359,4063,64.700595,26723,3.371255,4.0
185,68,uniform-collection,uniform,0.298596744809369,4164,65.091515,25249,3.39962,4.0
186,68,uniform-collection,uniform,0.299654075339268,4220,64.86735,25434,3.39605,4.0
187,68,uniform-collection,uniform,0.301739704249387,4081,65.4338900000001,26940,3.398335,4.0
188,68,uniform-collection,uniform,0.302579216181447,4134,65.78027,26422,3.46543499999999,4.0
189,68,uniform-collection,uniform,0.303764052793625,4104,64.938575,26076,3.445545,4.0
190,68,uniform-collection,uniform,0.303120190526481,4039,65.91535,26943,3.508675,4.0
191,68,uniform-collection,uniform,0.302398215594141,4125,65.820945,25795,3.49057,4.0
192,68,uniform-collection,uniform,0.305573969863659,4075,66.03662,26969,3.52812,4.0
193,68,uniform-collection,uniform,0.305979511285936,4051,66.55864,26205,3.604715,4.0
194,68,uniform-collection,uniform,0.304723080264127,3977,66.44463,25822,3.524085,4.0
195,68,uniform-collection,uniform,0.305851481333699,4120,66.61449,26096,3.552695,4.0
196,68,uniform-collection,uniform,0.303195824796703,3963,66.85623,26512,3.53941,4.0
197,68,uniform-collection,uniform,0.310027139276505,4019,66.73969,26480,3.60719,4.0
198,68,uniform-collection,uniform,0.306108281404624,3984,67.513625,26764,3.65738,4.0
199,68,uniform-collection,uniform,0.3060615174257,3970,67.89048,27112,3.65701,4.0
200,68,uniform-collection,uniform,0.303235383508808,4031,68.422505,27735,3.65015,4.0
70,69,uniform-collection,uniform,0.270816330722831,10919,40.4998,15517,2.041985,4.0
71,69,uniform-collection,uniform,0.276254409430078,10810,40.1734149999999,15885,2.104345,4.0
72,69,uniform-collection,uniform,0.276739912366167,10689,40.38551,16307,2.08888,4.0
73,69,uniform-collection,uniform,0.277230176735349,10652,40.640285,16394,2.11262,4.0
74,69,uniform-collection,uniform,0.275337056682998,10551,40.913905,15714,2.117285,4.0
75,69,uniform-collection,uniform,0.274461667273227,10575,41.06788,15585,2.14728,4.0
76,69,uniform-collection,uniform,0.274805328547268,10380,41.43832,16318,2.125385,4.0
77,69,uniform-collection,uniform,0.279023129797926,10488,41.387895,16388,2.193705,4.0
78,69,uniform-collection,uniform,0.27805460057645,10317,41.79823,16560,2.19428,4.0
79,69,uniform-collection,uniform,0.276392196331256,10420,42.24205,16995,2.15685,4.0
80,69,uniform-collection,uniform,0.27993798726966,10019,42.041555,16917,2.213595,4.0
81,69,uniform-collection,uniform,0.277015437528742,10011,42.32337,17420,2.209095,4.0
82,69,uniform-collection,uniform,0.277897322336723,10096,42.574965,17678,2.21927,4.0
83,69,uniform-collection,uniform,0.280168528333482,9757,42.6454449999999,16995,2.21401,4.0
84,69,uniform-collection,uniform,0.27548299784262,9330,43.390195,17690,2.178525,4.0
85,69,uniform-collection,uniform,0.275691448847562,9498,43.59554,17145,2.207725,4.0
86,69,uniform-collection,uniform,0.281367069343173,9254,43.08368,17261,2.257085,4.0
87,69,uniform-collection,uniform,0.281563436331638,8972,43.35143,17486,2.25865,4.0
88,69,uniform-collection,uniform,0.273637962122019,8422,44.482925,17232,2.20275,4.0
89,69,uniform-collection,uniform,0.279059369538383,8632,44.34031,18393,2.231445,4.0
90,69,uniform-collection,uniform,0.276578660299136,8169,44.5969000000001,17408,2.21589,4.0
91,69,uniform-collection,uniform,0.277023173148813,8068,44.73494,18907,2.2487,4.0
92,69,uniform-collection,uniform,0.276068865533082,8066,45.44664,18626,2.222085,4.0
93,69,uniform-collection,uniform,0.276701892977413,7657,45.337495,19393,2.23758,4.0
94,69,uniform-collection,uniform,0.277184058305662,7578,45.495575,18899,2.258215,4.0
95,69,uniform-collection,uniform,0.277900746671004,7492,45.450945,17478,2.27086,4.0
96,69,uniform-collection,uniform,0.272571660810912,7386,46.639945,18891,2.235145,4.0
97,69,uniform-collection,uniform,0.275052694654389,7123,46.41703,17739,2.24671,4.0
98,69,uniform-collection,uniform,0.276835691157262,7200,46.282155,18226,2.308895,4.0
99,69,uniform-collection,uniform,0.281265472441341,7105,46.274665,18943,2.312015,4.0
100,69,uniform-collection,uniform,0.276156752667879,6972,47.036615,18523,2.28252,4.0
101,69,uniform-collection,uniform,0.277850880793607,6878,47.280285,19202,2.29575,4.0
102,69,uniform-collection,uniform,0.270413172339551,6692,48.3398,18927,2.261965,4.0
103,69,uniform-collection,uniform,0.274577630930398,6508,48.023235,19378,2.29381,4.0
104,69,uniform-collection,uniform,0.277799061025936,6577,47.969215,18806,2.316415,4.0
105,69,uniform-collection,uniform,0.277781408381639,6485,48.033885,17979,2.343725,4.0
106,69,uniform-collection,uniform,0.275253993076909,6226,48.833565,19380,2.315705,4.0
107,69,uniform-collection,uniform,0.274259128718589,5938,49.249755,20581,2.296565,4.0
108,69,uniform-collection,uniform,0.269451004712328,5959,49.9325050000001,20273,2.25913,4.0
109,69,uniform-collection,uniform,0.268375852919875,5636,50.16539,20398,2.270045,4.0
110,69,uniform-collection,uniform,0.272881519101954,5539,49.935345,20130,2.31496,4.0
111,69,uniform-collection,uniform,0.263250870691905,5364,51.333315,18813,2.21361,4.0
112,69,uniform-collection,uniform,0.264961895559044,5285,51.605735,20735,2.230525,4.0
113,69,uniform-collection,uniform,0.265590688882082,5189,51.666625,20464,2.251725,4.0
114,69,uniform-collection,uniform,0.260025950091864,4982,52.75738,21513,2.23302,4.0
115,69,uniform-collection,uniform,0.260390110093561,5068,52.76491,21136,2.240775,4.0
116,69,uniform-collection,uniform,0.263428688606555,4982,52.6611000000001,20809,2.246905,4.0
117,69,uniform-collection,uniform,0.262827681270429,4947,53.111435,21459,2.243245,4.0
118,69,uniform-collection,uniform,0.261959747535419,4866,53.588515,21499,2.25379,4.0
119,69,uniform-collection,uniform,0.267351126659088,4865,52.97949,21376,2.31472,4.0
120,69,uniform-collection,uniform,0.260901810098136,4817,53.752355,21535,2.26451,4.0
121,69,uniform-collection,uniform,0.260574477982888,4644,54.274845,21690,2.27791,4.0
122,69,uniform-collection,uniform,0.264179920641433,4801,54.256415,21548,2.321565,4.0
123,69,uniform-collection,uniform,0.267112055382141,4702,54.218335,22728,2.348975,4.0
124,69,uniform-collection,uniform,0.26324770311318,4680,54.47084,21954,2.34437,4.0
125,69,uniform-collection,uniform,0.265001067323707,4707,54.785715,21874,2.388255,4.0
126,69,uniform-collection,uniform,0.266487117798177,4798,54.63002,21427,2.40511,4.0
127,69,uniform-collection,uniform,0.264998061529499,4757,55.2072949999999,22071,2.406575,4.0
128,69,uniform-collection,uniform,0.270123645356217,4726,54.89859,22726,2.42331,4.0
129,69,uniform-collection,uniform,0.269820135823199,4663,55.269105,21652,2.439225,4.0
130,69,uniform-collection,uniform,0.266810950581138,4664,55.76723,21699,2.45485,4.0
131,69,uniform-collection,uniform,0.265408237021475,4605,56.05887,21939,2.453165,4.0
132,69,uniform-collection,uniform,0.269982605004809,4620,55.85138,22302,2.45858,4.0
133,69,uniform-collection,uniform,0.275253995187766,4568,55.59334,22337,2.5474,4.0
134,69,uniform-collection,uniform,0.272471264112985,4557,55.822005,22106,2.505075,4.0
135,69,uniform-collection,uniform,0.272833181339027,4703,55.88795,22503,2.549105,4.0
