maximum-sugar-endowment,minimum-sugar-endowment,taxation,redistribution,avg-gini,starvation,avg-wealth,total-wealth,avg-diff,etiqueta
108,57,linear-collection,poorest,0.186120324786327,0,26.48701,10594,3.353885,2.0
109,57,linear-collection,poorest,0.201222775283315,0,25.313915,9703,3.32068,2.0
110,57,linear-collection,poorest,0.190800597661246,0,26.1467,10291,3.34657,2.0
111,57,linear-collection,poorest,0.186714215891931,0,26.928715,10124,3.44878,2.0
112,57,linear-collection,poorest,0.190695758037317,0,26.507795,11302,3.41028,2.0
113,57,linear-collection,poorest,0.189829164717181,0,26.878065,11089,3.475725,2.0
114,57,linear-collection,poorest,0.190619370001111,0,26.778755,10596,3.44309,2.0
115,57,linear-collection,poorest,0.192175481375886,0,27.024945,10253,3.506445,2.0
116,57,linear-collection,poorest,0.190936878394901,0,27.286435,10593,3.55701,2.0
117,57,linear-collection,poorest,0.19310963797568,0,27.18119,11043,3.53965,2.0
118,57,linear-collection,poorest,0.193034941906084,0,27.526915,10786,3.61959,2.0
119,57,linear-collection,poorest,0.194076135574283,0,27.271395,10598,3.592275,2.0
120,57,linear-collection,poorest,0.188273232777513,0,28.185585,10740,3.69049,2.0
121,57,linear-collection,poorest,0.195182023752628,0,27.790115,11302,3.697975,2.0
122,57,linear-collection,poorest,0.194170467074301,0,28.042755,10456,3.720635,2.0
123,57,linear-collection,poorest,0.196486621221282,0,28.241555,11137,3.811195,2.0
124,57,linear-collection,poorest,0.193159850263629,0,28.41019,11210,3.78824,2.0
125,57,linear-collection,poorest,0.193066180172659,0,28.38737,11384,3.779455,2.0
126,57,linear-collection,poorest,0.194488245238768,0,28.66647,10923,3.85888,2.0
127,57,linear-collection,poorest,0.193918271814575,0,29.009075,12366,3.903205,2.0
128,57,linear-collection,poorest,0.196582727680867,0,28.88901,12122,3.907885,2.0
129,57,linear-collection,poorest,0.202112476051904,0,28.608455,11562,3.92697,2.0
130,57,linear-collection,poorest,0.196784474725831,0,29.278275,11679,3.99628,2.0
131,57,linear-collection,poorest,0.204426497442096,0,28.35112,11356,3.90583,2.0
132,57,linear-collection,poorest,0.199135008204274,0,29.329895,12581,4.028925,2.0
133,57,linear-collection,poorest,0.20213848579251,0,29.19982,11842,4.059175,2.0
134,57,linear-collection,poorest,0.199270353259043,0,29.581875,11634,4.061255,2.0
135,57,linear-collection,poorest,0.200234855352005,0,29.67827,13019,4.106505,2.0
136,57,linear-collection,poorest,0.200799046144416,0,29.78247,12808,4.12934,2.0
137,57,linear-collection,poorest,0.202253723429054,0,30.09076,11494,4.20912,2.0
138,57,linear-collection,poorest,0.203407046171691,0,29.70472,12288,4.143535,2.0
139,57,linear-collection,poorest,0.201809968493418,0,30.28207,11626,4.23164,2.0
140,57,linear-collection,poorest,0.199547632235667,0,30.601545,12922,4.23939,2.0
141,57,linear-collection,poorest,0.198431467074081,0,31.008355,13221,4.314915,2.0
142,57,linear-collection,poorest,0.199084210154589,0,31.19193,12775,4.34412,2.0
143,57,linear-collection,poorest,0.200929577033333,0,31.113825,12110,4.36163,2.0
144,57,linear-collection,poorest,0.197417065687022,0,31.2923,11910,4.33807,2.0
145,57,linear-collection,poorest,0.201001081281355,0,31.161615,12393,4.370715,2.0
146,57,linear-collection,poorest,0.199188715907791,0,31.404045,11337,4.389135,2.0
147,57,linear-collection,poorest,0.19686161389339,0,32.063435,13281,4.465295,2.0
148,57,linear-collection,poorest,0.199992062678244,0,31.921375,12082,4.48391,2.0
149,57,linear-collection,poorest,0.203612256713805,0,31.912265,13009,4.528585,2.0
150,57,linear-collection,poorest,0.197081287231604,0,32.57608,12794,4.563485,2.0
151,57,linear-collection,poorest,0.202614437632846,0,32.08105,11886,4.541405,2.0
152,57,linear-collection,poorest,0.200852290499223,0,32.92471,14482,4.667115,2.0
153,57,linear-collection,poorest,0.198690542341688,0,32.938365,13627,4.638025,2.0
154,57,linear-collection,poorest,0.199395754851932,0,33.0894,12477,4.67166,2.0
155,57,linear-collection,poorest,0.20240165188087,0,32.78264,12253,4.65969,2.0
156,57,linear-collection,poorest,0.200657165014201,0,33.178505,12880,4.70065,2.0
157,57,linear-collection,poorest,0.201239154579748,0,33.072095,13176,4.694785,2.0
158,57,linear-collection,poorest,0.203025119114531,0,33.050145,13171,4.718485,2.0
159,57,linear-collection,poorest,0.203364044078943,0,33.45411,13498,4.80099000000001,2.0
160,57,linear-collection,poorest,0.207271255915234,0,33.03819,13526,4.76893,2.0
161,57,linear-collection,poorest,0.20609717768417,0,33.388735,13967,4.81027,2.0
162,57,linear-collection,poorest,0.202677593585995,0,33.979735,14278,4.876635,2.0
163,57,linear-collection,poorest,0.203567492607982,0,34.131655,13494,4.91823000000001,2.0
164,57,linear-collection,poorest,0.200818858345007,0,34.97285,12787,5.04109,2.0
165,57,linear-collection,poorest,0.202778067576603,0,34.74885,13096,5.01523,2.0
166,57,linear-collection,poorest,0.201217242228059,0,34.846325,13736,5.013855,2.0
167,57,linear-collection,poorest,0.200780514247281,0,35.10474,14287,5.04076,2.0
168,57,linear-collection,poorest,0.202624988582506,0,34.996395,14371,5.03753500000001,2.0
169,57,linear-collection,poorest,0.201044388026628,0,35.558325,13891,5.12246999999999,2.0
170,57,linear-collection,poorest,0.203581836002355,0,35.0419,13767,5.080425,2.0
171,57,linear-collection,poorest,0.198011674871176,0,36.047925,12887,5.155065,2.0
172,57,linear-collection,poorest,0.205748287963061,0,35.250895,14158,5.132795,2.0
173,57,linear-collection,poorest,0.204883018876487,0,35.907155,15270,5.243375,2.0
174,57,linear-collection,poorest,0.200212646450127,0,36.436185,14096,5.24973,2.0
175,57,linear-collection,poorest,0.204076563217823,0,35.97521,14336,5.222305,2.0
176,57,linear-collection,poorest,0.201599088730195,0,36.680955,14113,5.32484,2.0
177,57,linear-collection,poorest,0.201253062198105,0,36.723885,15361,5.292845,2.0
178,57,linear-collection,poorest,0.204950011450148,0,36.234875,14328,5.2891,2.0
179,57,linear-collection,poorest,0.206241360456904,0,36.121835,15209,5.285475,2.0
180,57,linear-collection,poorest,0.206905292780405,0,36.140435,14217,5.29879,2.0
181,57,linear-collection,poorest,0.198925409270666,0,37.48452,15235,5.37191,2.0
182,57,linear-collection,poorest,0.19382142195016,0,38.32389,15781,5.41707,2.0
183,57,linear-collection,poorest,0.197948720020525,0,37.94312,15890,5.43591,2.0
184,57,linear-collection,poorest,0.198425720371006,0,38.02626,15781,5.46038999999999,2.0
185,57,linear-collection,poorest,0.200502714357676,0,37.82484,15618,5.44975,2.0
186,57,linear-collection,poorest,0.200007410139359,0,38.35042,15081,5.52023,2.0
187,57,linear-collection,poorest,0.202801621531446,0,37.968415,15213,5.52838000000001,2.0
188,57,linear-collection,poorest,0.202331906833383,0,38.372265,15600,5.572465,2.0
189,57,linear-collection,poorest,0.204548486264078,0,37.6250449999999,15879,5.4808,2.0
190,57,linear-collection,poorest,0.199747630868972,0,38.89114,15237,5.61265,2.0
191,57,linear-collection,poorest,0.200657246665928,0,38.911525,15881,5.627135,2.0
192,57,linear-collection,poorest,0.204655570015769,0,38.449705,15337,5.62342,2.0
193,57,linear-collection,poorest,0.198829285549554,0,39.85403,14982,5.754565,2.0
194,57,linear-collection,poorest,0.201988015817596,0,39.54108,16560,5.755465,2.0
195,57,linear-collection,poorest,0.195905679556151,0,40.2043749999999,15014,5.758585,2.0
196,57,linear-collection,poorest,0.200139410355773,0,39.818005,15915,5.77130499999999,2.0
197,57,linear-collection,poorest,0.201752017910147,0,39.598695,14920,5.76190499999999,2.0
198,57,linear-collection,poorest,0.197029868531342,0,40.7010350000001,16449,5.85751,2.0
199,57,linear-collection,poorest,0.199709446426312,0,40.22916,15384,5.81592,2.0
200,57,linear-collection,poorest,0.202123278409308,0,39.863925,15081,5.797725,2.0
59,58,linear-collection,poorest,0.228073546164205,200,17.762535,7466,1.97612,2.0
60,58,linear-collection,poorest,0.200346071687452,153,19.033905,8196,2.016845,2.0
61,58,linear-collection,poorest,0.230598535713242,111,18.052185,7136,2.000815,2.0
62,58,linear-collection,poorest,0.217564599663862,79,18.554035,7435,2.0572,2.0
63,58,linear-collection,poorest,0.224299550158621,97,18.52577,8083,2.052555,2.0
64,58,linear-collection,poorest,0.210516796946291,7,19.081425,8582,2.088015,2.0
65,58,linear-collection,poorest,0.220639356866933,9,18.844005,7517,2.11996,2.0
66,58,linear-collection,poorest,0.236772519807354,35,18.243805,7611,2.114735,2.0
67,58,linear-collection,poorest,0.22072838115685,12,18.872125,7382,2.15725,2.0
68,58,linear-collection,poorest,0.206036785936693,5,19.584875,7949,2.203695,2.0
69,58,linear-collection,poorest,0.199957758838543,6,19.944225,6879,2.23567,2.0
70,58,linear-collection,poorest,0.19796011786172,0,20.10017,7757,2.239015,2.0
71,58,linear-collection,poorest,0.201928175257656,0,20.137255,6807,2.3034,2.0
72,58,linear-collection,poorest,0.209363790351969,0,19.83849,8246,2.27776,2.0
73,58,linear-collection,poorest,0.198749647551866,0,20.476985,7638,2.32149,2.0
74,58,linear-collection,poorest,0.196826330999907,0,20.68549,7555,2.354635,2.0
75,58,linear-collection,poorest,0.202438541876309,0,20.600795,8723,2.356265,2.0
76,58,linear-collection,poorest,0.214945318114011,0,20.05964,7425,2.37725,2.0
77,58,linear-collection,poorest,0.198634410724274,0,20.968615,8576,2.44006,2.0
78,58,linear-collection,poorest,0.197687892063746,0,21.18284,9227,2.44352,2.0
79,58,linear-collection,poorest,0.199998066956711,0,21.21374,9083,2.47814,2.0
80,58,linear-collection,poorest,0.193555432773165,0,21.662735,8687,2.54527,2.0
81,58,linear-collection,poorest,0.195486577854294,0,21.705225,8732,2.606565,2.0
82,58,linear-collection,poorest,0.193539758436922,0,22.03315,8920,2.61884,2.0
83,58,linear-collection,poorest,0.199271104232911,0,21.77559,9027,2.626645,2.0
84,58,linear-collection,poorest,0.200397652810737,0,21.791285,8738,2.63099,2.0
85,58,linear-collection,poorest,0.197214190514435,0,22.1211,8770,2.674895,2.0
86,58,linear-collection,poorest,0.19845850899921,0,22.29275,8759,2.72675,2.0
87,58,linear-collection,poorest,0.203269387105636,0,22.062485,8825,2.7101,2.0
88,58,linear-collection,poorest,0.198732137870374,0,22.393405,10248,2.73266,2.0
89,58,linear-collection,poorest,0.1963103737579,0,22.85765,8609,2.826285,2.0
90,58,linear-collection,poorest,0.196329792373934,0,22.895315,9365,2.80552,2.0
91,58,linear-collection,poorest,0.197868578546192,0,22.879545,9338,2.838945,2.0
92,58,linear-collection,poorest,0.198395964088569,0,22.98766,9043,2.8475,2.0
93,58,linear-collection,poorest,0.198824516866548,0,23.239745,9528,2.8954,2.0
94,58,linear-collection,poorest,0.190205990108476,0,24.18644,9645,2.98389,2.0
95,58,linear-collection,poorest,0.196616213779959,0,23.75607,10401,2.971895,2.0
96,58,linear-collection,poorest,0.196474626572655,0,23.88963,9743,3.003055,2.0
97,58,linear-collection,poorest,0.195050154400069,0,23.972225,8323,3.000705,2.0
98,58,linear-collection,poorest,0.187781054400132,0,24.921505,10573,3.101185,2.0
99,58,linear-collection,poorest,0.198381198146203,0,24.32978,9063,3.05392,2.0
100,58,linear-collection,poorest,0.194598578883891,0,24.55501,10813,3.12671,2.0
101,58,linear-collection,poorest,0.187454604184284,0,25.218595,10127,3.151445,2.0
102,58,linear-collection,poorest,0.195134490706416,0,25.105895,10683,3.210785,2.0
103,58,linear-collection,poorest,0.199825079912052,0,24.674205,9055,3.17673,2.0
104,58,linear-collection,poorest,0.199961969876949,0,24.968545,10629,3.239665,2.0
105,58,linear-collection,poorest,0.195191548591139,0,25.289785,10069,3.24818,2.0
106,58,linear-collection,poorest,0.184652285722452,0,26.237395,9597,3.29619,2.0
107,58,linear-collection,poorest,0.189813695592244,0,25.92136,10250,3.296315,2.0
108,58,linear-collection,poorest,0.187426133769263,0,26.30162,10492,3.3333,2.0
109,58,linear-collection,poorest,0.192442223845959,0,26.112565,9950,3.360395,2.0
110,58,linear-collection,poorest,0.194252989129135,0,26.093355,11315,3.378025,2.0
111,58,linear-collection,poorest,0.187623971457647,0,26.823605,10616,3.42789,2.0
112,58,linear-collection,poorest,0.192665139193359,0,26.43009,10660,3.412575,2.0
113,58,linear-collection,poorest,0.18949499944847,0,26.74183,10840,3.445,2.0
114,58,linear-collection,poorest,0.196516121509645,0,26.63555,10286,3.50292,2.0
115,58,linear-collection,poorest,0.189361233210363,0,27.3995,10494,3.570165,2.0
116,58,linear-collection,poorest,0.191184263513769,0,27.476535,10908,3.589605,2.0
117,58,linear-collection,poorest,0.196458541190651,0,27.02122,10921,3.55921,2.0
118,58,linear-collection,poorest,0.194255329025566,0,27.250045,10877,3.568845,2.0
119,58,linear-collection,poorest,0.193837542971901,0,27.553985,10529,3.63657,2.0
120,58,linear-collection,poorest,0.195026163041732,0,27.58678,10612,3.650135,2.0
121,58,linear-collection,poorest,0.195661916420649,0,28.181915,11242,3.767775,2.0
122,58,linear-collection,poorest,0.201363584316766,0,27.31547,11224,3.66828,2.0
123,58,linear-collection,poorest,0.198173153219027,0,27.97063,11625,3.77533,2.0
124,58,linear-collection,poorest,0.193832403177302,0,28.389125,10859,3.77828,2.0
125,58,linear-collection,poorest,0.190842377419829,0,29.16254,11536,3.88966,2.0
126,58,linear-collection,poorest,0.196770777189679,0,28.572465,11324,3.878415,2.0
127,58,linear-collection,poorest,0.197669577306971,0,28.65642,11482,3.8949,2.0
128,58,linear-collection,poorest,0.201751260482392,0,28.5013,12362,3.88791,2.0
129,58,linear-collection,poorest,0.19461273570862,0,29.34531,11853,3.969475,2.0
130,58,linear-collection,poorest,0.195324065294142,0,29.661255,10828,4.04946,2.0
131,58,linear-collection,poorest,0.201004901540787,0,28.98248,12436,4.00028000000001,2.0
132,58,linear-collection,poorest,0.194772347110972,0,29.79016,11329,4.050325,2.0
133,58,linear-collection,poorest,0.198873575558855,0,29.492515,12603,4.055705,2.0
134,58,linear-collection,poorest,0.195771062628294,0,30.06583,11137,4.124685,2.0
135,58,linear-collection,poorest,0.198385118847545,0,30.22122,11682,4.190575,2.0
136,58,linear-collection,poorest,0.198746296181465,0,29.88229,12264,4.11494,2.0
137,58,linear-collection,poorest,0.200730080919479,0,29.85288,13110,4.15615,2.0
138,58,linear-collection,poorest,0.19950835180539,0,30.461875,12346,4.22720500000001,2.0
139,58,linear-collection,poorest,0.196566935581855,0,30.570745,12303,4.22057,2.0
140,58,linear-collection,poorest,0.201996019165963,0,30.7201,11964,4.301855,2.0
141,58,linear-collection,poorest,0.203136059539658,0,30.392735,12362,4.265125,2.0
142,58,linear-collection,poorest,0.199352913497634,0,30.733525,11370,4.25437,2.0
143,58,linear-collection,poorest,0.203035455685737,0,30.689125,12516,4.308295,2.0
144,58,linear-collection,poorest,0.202909330561658,0,31.11067,11617,4.36760000000001,2.0
145,58,linear-collection,poorest,0.203069187756705,0,31.0009,12421,4.371305,2.0
146,58,linear-collection,poorest,0.19894709990505,0,31.88166,13716,4.46758,2.0
147,58,linear-collection,poorest,0.203744984353984,0,31.361815,13296,4.43877,2.0
148,58,linear-collection,poorest,0.2014230523037,0,31.81991,13387,4.507305,2.0
149,58,linear-collection,poorest,0.199655934856245,0,31.92221,13936,4.49375,2.0
150,58,linear-collection,poorest,0.197755539204477,0,32.43452,13265,4.53779000000001,2.0
151,58,linear-collection,poorest,0.200360804754225,0,32.31689,13010,4.553005,2.0
152,58,linear-collection,poorest,0.201283847849146,0,32.583675,13950,4.61291,2.0
153,58,linear-collection,poorest,0.202013806984082,0,32.64547,13350,4.6339,2.0
154,58,linear-collection,poorest,0.198858569663818,0,33.62716,14364,4.769015,2.0
155,58,linear-collection,poorest,0.204973228783628,0,32.808765,13882,4.71412,2.0
156,58,linear-collection,poorest,0.200777388264276,0,33.356595,13229,4.74877999999999,2.0
157,58,linear-collection,poorest,0.203909212265572,0,33.3961449999999,13020,4.78853,2.0
158,58,linear-collection,poorest,0.20530396573407,0,33.160315,12808,4.762435,2.0
159,58,linear-collection,poorest,0.206227873420033,0,33.305075,14250,4.80776,2.0
160,58,linear-collection,poorest,0.201754970880101,0,34.075785,13263,4.88464,2.0
161,58,linear-collection,poorest,0.202351214914297,0,34.10469,13062,4.911205,2.0
162,58,linear-collection,poorest,0.204376798519333,0,33.567495,13180,4.81774500000001,2.0
163,58,linear-collection,poorest,0.206647554345014,0,33.881985,12747,4.913675,2.0
164,58,linear-collection,poorest,0.205530530453344,0,34.339585,12853,4.98505,2.0
165,58,linear-collection,poorest,0.205255766206085,0,34.101975,14587,4.91178499999999,2.0
166,58,linear-collection,poorest,0.202077265327448,0,34.82859,14897,5.01628,2.0
167,58,linear-collection,poorest,0.202926289679626,0,34.80945,13464,5.01005,2.0
168,58,linear-collection,poorest,0.198233235558345,0,35.815475,14388,5.13593999999999,2.0
169,58,linear-collection,poorest,0.20094160376072,0,35.51067,14874,5.10637,2.0
170,58,linear-collection,poorest,0.207489440843786,0,35.0875,13766,5.13941,2.0
171,58,linear-collection,poorest,0.201244114740326,0,35.91117,13915,5.17351,2.0
172,58,linear-collection,poorest,0.206652084058543,0,35.268585,15036,5.15731000000001,2.0
173,58,linear-collection,poorest,0.2019023470406,0,36.183355,14945,5.234485,2.0
174,58,linear-collection,poorest,0.201989513303433,0,36.351685,13739,5.26802,2.0
175,58,linear-collection,poorest,0.200296489886802,0,36.615095,15208,5.27849,2.0
176,58,linear-collection,poorest,0.198601776403877,0,36.95574,14762,5.29523,2.0
177,58,linear-collection,poorest,0.198915910609076,0,37.025575,14984,5.30131,2.0
178,58,linear-collection,poorest,0.200357858756752,0,36.72272,14049,5.267795,2.0
179,58,linear-collection,poorest,0.202762452516852,0,36.63388,13988,5.31518,2.0
180,58,linear-collection,poorest,0.204145560254655,0,37.09614,15680,5.414305,2.0
181,58,linear-collection,poorest,0.203487269939937,0,37.363915,15592,5.43424999999999,2.0
182,58,linear-collection,poorest,0.20334254426044,0,37.377515,14423,5.439135,2.0
183,58,linear-collection,poorest,0.202785908612558,0,37.790575,13928,5.49147,2.0
184,58,linear-collection,poorest,0.199531643561937,0,38.124055,15969,5.49975,2.0
185,58,linear-collection,poorest,0.203004862365858,0,37.583895,16010,5.455445,2.0
186,58,linear-collection,poorest,0.203055987971086,0,38.029545,15159,5.520795,2.0
187,58,linear-collection,poorest,0.198766326222032,0,38.73525,15353,5.574945,2.0
188,58,linear-collection,poorest,0.207054740536756,0,37.726785,15889,5.561635,2.0
189,58,linear-collection,poorest,0.205957877008635,0,38.01336,15806,5.56403,2.0
190,58,linear-collection,poorest,0.204585122775988,0,38.27199,15226,5.602625,2.0
191,58,linear-collection,poorest,0.20207810645515,0,39.03926,16391,5.6816,2.0
192,58,linear-collection,poorest,0.199753019334003,0,39.38457,15410,5.68655000000001,2.0
193,58,linear-collection,poorest,0.199381507156309,0,39.004825,16221,5.61391500000001,2.0
194,58,linear-collection,poorest,0.194788536895704,0,40.4101800000001,15184,5.786235,2.0
195,58,linear-collection,poorest,0.203296497785473,0,39.391195,16066,5.75374,2.0
196,58,linear-collection,poorest,0.200810536822337,0,39.84911,15209,5.78458000000001,2.0
197,58,linear-collection,poorest,0.19801235648748,0,40.6948449999999,16358,5.894725,2.0
198,58,linear-collection,poorest,0.199081980168871,0,40.57164,16665,5.87303,2.0
199,58,linear-collection,poorest,0.199003114302074,0,40.37546,15670,5.851935,2.0
200,58,linear-collection,poorest,0.20060915618946,0,40.47079,16799,5.88323,2.0
60,59,linear-collection,poorest,0.189221277820285,115,19.517405,8366,2.067635,2.0
61,59,linear-collection,poorest,0.228422914573352,96,18.12423,8131,2.04151,2.0
62,59,linear-collection,poorest,0.21307366372692,64,18.706,7522,2.066605,2.0
63,59,linear-collection,poorest,0.211852820076746,43,19.03524,7202,2.08652,2.0
64,59,linear-collection,poorest,0.209835058678597,29,19.082095,6908,2.104765,2.0
65,59,linear-collection,poorest,0.194265603868826,21,19.976135,8793,2.17649,2.0
66,59,linear-collection,poorest,0.218332782725237,11,19.001515,8459,2.12898,2.0
67,59,linear-collection,poorest,0.204547872308365,5,19.67028,8182,2.19894,2.0
68,59,linear-collection,poorest,0.202543002403841,0,19.948675,7786,2.255195,2.0
69,59,linear-collection,poorest,0.201080649270296,1,20.119535,8534,2.25416,2.0
70,59,linear-collection,poorest,0.199949772846142,0,20.166815,7898,2.2587,2.0
71,59,linear-collection,poorest,0.185694459469645,0,21.02185,8878,2.340935,2.0
72,59,linear-collection,poorest,0.209425716037559,0,19.92672,8328,2.30299,2.0
73,59,linear-collection,poorest,0.194071593415176,0,20.82597,8409,2.38421,2.0
74,59,linear-collection,poorest,0.211204713582243,0,20.177455,8354,2.377935,2.0
75,59,linear-collection,poorest,0.201633783953704,0,20.658415,7995,2.407125,2.0
76,59,linear-collection,poorest,0.19354304981068,0,21.269905,8459,2.472775,2.0
77,59,linear-collection,poorest,0.195054027135505,0,21.33594,8899,2.499435,2.0
78,59,linear-collection,poorest,0.197375710413874,0,21.325085,7943,2.541675,2.0
79,59,linear-collection,poorest,0.1894022799737,0,21.87691,8961,2.54614,2.0
80,59,linear-collection,poorest,0.208119178021644,0,21.075055,8964,2.519865,2.0
81,59,linear-collection,poorest,0.209370590074793,0,21.126205,8270,2.559195,2.0
82,59,linear-collection,poorest,0.198069697986748,0,21.809375,8452,2.60099,2.0
83,59,linear-collection,poorest,0.194413297681418,0,22.24266,9508,2.67759,2.0
84,59,linear-collection,poorest,0.204891526257615,0,21.77916,9832,2.671425,2.0
85,59,linear-collection,poorest,0.199046957418824,0,22.15708,8852,2.698825,2.0
86,59,linear-collection,poorest,0.207754276191202,0,21.862705,8699,2.721415,2.0
87,59,linear-collection,poorest,0.198758193498811,0,22.524975,9439,2.76496,2.0
88,59,linear-collection,poorest,0.199065079501791,0,22.5798500000001,8700,2.80091,2.0
89,59,linear-collection,poorest,0.193767612653085,0,23.11103,9127,2.841905,2.0
90,59,linear-collection,poorest,0.200752343558967,0,22.810015,10427,2.837255,2.0
91,59,linear-collection,poorest,0.198330899009017,0,23.13523,9871,2.8841,2.0
92,59,linear-collection,poorest,0.193804800644652,0,23.69567,9581,2.941415,2.0
93,59,linear-collection,poorest,0.200778224795624,0,22.96016,8940,2.86854,2.0
94,59,linear-collection,poorest,0.191054540788192,0,24.1272,8991,2.983025,2.0
95,59,linear-collection,poorest,0.190222498497928,0,24.30972,8875,2.996785,2.0
96,59,linear-collection,poorest,0.193661112578856,0,24.064955,9083,3.006795,2.0
97,59,linear-collection,poorest,0.195889661682165,0,24.079915,8876,3.03348,2.0
98,59,linear-collection,poorest,0.188651535047541,0,24.7713,9357,3.08858,2.0
99,59,linear-collection,poorest,0.194079558346667,0,24.466735,10941,3.07697,2.0
100,59,linear-collection,poorest,0.194855981194853,0,24.64066,10170,3.123945,2.0
101,59,linear-collection,poorest,0.191446093702568,0,25.146225,10656,3.1697,2.0
102,59,linear-collection,poorest,0.190179678670115,0,25.309155,10161,3.177225,2.0
103,59,linear-collection,poorest,0.185418517364648,0,25.826835,10521,3.242415,2.0
104,59,linear-collection,poorest,0.194982889986119,0,25.35632,10682,3.261865,2.0
105,59,linear-collection,poorest,0.195921249639085,0,25.21819,10826,3.253175,2.0
106,59,linear-collection,poorest,0.183889383093211,0,26.58661,11338,3.36058,2.0
107,59,linear-collection,poorest,0.190216378043313,0,26.148965,10929,3.347805,2.0
108,59,linear-collection,poorest,0.185554257295741,0,26.861425,10413,3.41219,2.0
109,59,linear-collection,poorest,0.19636417388042,0,25.87897,10181,3.368815,2.0
110,59,linear-collection,poorest,0.196917688020755,0,25.87033,10436,3.375605,2.0
111,59,linear-collection,poorest,0.191676099385494,0,26.627295,10737,3.44809,2.0
112,59,linear-collection,poorest,0.190871391347673,0,27.034205,10721,3.508175,2.0
113,59,linear-collection,poorest,0.193195661619772,0,26.83757,10075,3.48856,2.0
114,59,linear-collection,poorest,0.191120424363474,0,27.32492,11184,3.575915,2.0
115,59,linear-collection,poorest,0.192379196942043,0,27.4258,10291,3.617115,2.0
116,59,linear-collection,poorest,0.195306929385597,0,27.208615,11289,3.58852,2.0
117,59,linear-collection,poorest,0.196368594525165,0,27.127785,10867,3.578975,2.0
118,59,linear-collection,poorest,0.194675267680014,0,27.484035,11058,3.649965,2.0
119,59,linear-collection,poorest,0.195003609094769,0,27.811985,11642,3.711965,2.0
120,59,linear-collection,poorest,0.196083818771802,0,27.894615,11583,3.709065,2.0
121,59,linear-collection,poorest,0.195837881094974,0,27.950215,10886,3.74857,2.0
122,59,linear-collection,poorest,0.188809919064074,0,29.03671,12523,3.85792,2.0
123,59,linear-collection,poorest,0.197818571568076,0,27.96586,10777,3.755435,2.0
124,59,linear-collection,poorest,0.201551996936706,0,27.99058,10838,3.79423,2.0
125,59,linear-collection,poorest,0.195256462129027,0,28.904885,11397,3.896765,2.0
126,59,linear-collection,poorest,0.198928256502781,0,28.671225,11691,3.916095,2.0
127,59,linear-collection,poorest,0.197564637816759,0,28.79092,12150,3.911195,2.0
128,59,linear-collection,poorest,0.196031036246614,0,29.11808,11981,3.939775,2.0
129,59,linear-collection,poorest,0.195678701510128,0,29.37297,11901,3.9985,2.0
130,59,linear-collection,poorest,0.195122149643072,0,29.66173,11357,4.0266,2.0
131,59,linear-collection,poorest,0.19900077638627,0,29.41148,11217,4.043995,2.0
132,59,linear-collection,poorest,0.200550523756448,0,29.21858,12345,4.02608,2.0
133,59,linear-collection,poorest,0.200039496208975,0,29.57226,10958,4.093375,2.0
134,59,linear-collection,poorest,0.19761277896275,0,29.841145,11859,4.085925,2.0
135,59,linear-collection,poorest,0.194594705074658,0,30.545585,11309,4.17125,2.0
136,59,linear-collection,poorest,0.202414407829631,0,29.56556,12205,4.11192,2.0
137,59,linear-collection,poorest,0.200135823723263,0,30.389205,12142,4.229495,2.0
138,59,linear-collection,poorest,0.199049752610465,0,30.713135,11418,4.267695,2.0
139,59,linear-collection,poorest,0.194844669691685,0,31.40783,12955,4.33396,2.0
140,59,linear-collection,poorest,0.201376136958762,0,30.565195,12285,4.26748,2.0
141,59,linear-collection,poorest,0.19712631036122,0,31.356965,12389,4.355155,2.0
142,59,linear-collection,poorest,0.196244889610843,0,31.591435,11534,4.386905,2.0
143,59,linear-collection,poorest,0.197931574513512,0,31.46141,13412,4.384355,2.0
144,59,linear-collection,poorest,0.20622548816055,0,30.721455,12947,4.366995,2.0
145,59,linear-collection,poorest,0.195732035034316,0,32.160975,12370,4.471595,2.0
146,59,linear-collection,poorest,0.204043745624506,0,31.333295,12549,4.433345,2.0
147,59,linear-collection,poorest,0.200278659738448,0,31.92254,12051,4.47401,2.0
148,59,linear-collection,poorest,0.204900983148571,0,31.40263,12546,4.45245,2.0
149,59,linear-collection,poorest,0.200415600010453,0,32.02572,12586,4.50155500000001,2.0
150,59,linear-collection,poorest,0.200825425591805,0,32.192975,13834,4.526275,2.0
151,59,linear-collection,poorest,0.205044250815575,0,32.119655,13606,4.58989,2.0
152,59,linear-collection,poorest,0.203218551054922,0,32.297035,12160,4.587455,2.0
153,59,linear-collection,poorest,0.20108666206437,0,32.96405,12078,4.675845,2.0
154,59,linear-collection,poorest,0.204707380217515,0,32.72591,12139,4.68874,2.0
155,59,linear-collection,poorest,0.201658895544601,0,32.97968,12514,4.67729,2.0
156,59,linear-collection,poorest,0.204028768707955,0,33.207655,12450,4.751505,2.0
157,59,linear-collection,poorest,0.201607539860413,0,33.53596,13514,4.76994,2.0
158,59,linear-collection,poorest,0.201400448782847,0,33.580615,13669,4.78217,2.0
159,59,linear-collection,poorest,0.202347732915435,0,33.505705,12687,4.79921,2.0
160,59,linear-collection,poorest,0.20372593126596,0,33.7327,12991,4.83467,2.0
161,59,linear-collection,poorest,0.206584406104623,0,33.540455,13891,4.86326,2.0
