[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-wealth,total-wealth,avg-diff
86,50,60,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
87,50,70,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
88,50,80,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
89,50,90,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
90,50,100,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
91,50,110,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
92,50,120,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
93,50,130,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
94,50,140,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
95,50,150,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
96,50,160,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
97,50,170,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
98,50,180,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
99,50,190,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
100,50,200,no-visualization,linear-collection,dynamic,400,0,0.0220054351198186,0,32.86405,12860,1.598555
101,60,10,no-visualization,linear-collection,dynamic,400,1500,0.0332623834200369,16,28.40299,11300,1.43554
102,60,20,no-visualization,linear-collection,dynamic,400,1500,0.0250255296695725,0,33.259785,11765,1.64663
103,60,30,no-visualization,linear-collection,dynamic,400,1500,0.0235244686258634,0,35.67694,14993,1.801535
104,60,40,no-visualization,linear-collection,dynamic,400,1500,0.0215199477102083,0,41.30239,16500,2.139455
105,60,50,no-visualization,linear-collection,dynamic,400,1500,0.0211837773899385,0,46.8265150000001,19263,2.630975
106,60,60,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
107,60,70,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
108,60,80,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
109,60,90,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
110,60,100,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
111,60,110,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
112,60,120,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
113,60,130,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
114,60,140,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
115,60,150,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
116,60,160,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
117,60,170,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
118,60,180,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
119,60,190,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
120,60,200,no-visualization,linear-collection,dynamic,400,0,0.0215199477102083,0,41.30239,16500,2.139455
121,70,10,no-visualization,linear-collection,dynamic,400,1500,0.0327521509482161,0,32.092295,13242,1.743935
122,70,20,no-visualization,linear-collection,dynamic,400,1500,0.0276606718865258,0,35.308185,14653,1.88736
123,70,30,no-visualization,linear-collection,dynamic,400,1500,0.0237821597866179,0,41.40836,16385,2.2313
124,70,40,no-visualization,linear-collection,dynamic,400,1500,0.0234748351952834,0,45.04514,18543,2.5901
125,70,50,no-visualization,linear-collection,dynamic,400,1500,0.0221051285388893,0,51.76107,20927,3.035635
126,70,60,no-visualization,linear-collection,dynamic,400,1500,0.0212259660871702,0,55.263735,22293,3.18842
127,70,70,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
128,70,80,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
129,70,90,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
130,70,100,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
131,70,110,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
132,70,120,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
133,70,130,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
134,70,140,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
135,70,150,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
136,70,160,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
137,70,170,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
138,70,180,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
139,70,190,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
140,70,200,no-visualization,linear-collection,dynamic,400,0,0.0221051285388893,0,51.76107,20927,3.035635
141,80,10,no-visualization,linear-collection,dynamic,400,1500,0.0321320767558587,0,35.910265,15927,1.986715
142,80,20,no-visualization,linear-collection,dynamic,400,1500,0.0274844735982392,0,41.8827,17078,2.408785
143,80,30,no-visualization,linear-collection,dynamic,400,1500,0.0249407925093323,0,46.16766,18456,2.70719
144,80,40,no-visualization,linear-collection,dynamic,400,1500,0.0234579432522965,0,52.1234650000001,20399,3.128385
145,80,50,no-visualization,linear-collection,dynamic,400,1500,0.021913125695653,0,57.239315,21546,3.398865
146,80,60,no-visualization,linear-collection,dynamic,400,1500,0.0213830344780265,0,62.0767600000001,24224,3.70184
147,80,70,no-visualization,linear-collection,dynamic,400,1500,0.0212450667916574,0,64.641135,25984,3.89102
148,80,80,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
149,80,90,no-visualization,linear-collection,dynamic,400,0,0.0213830344780265,0,62.0767600000001,24224,3.70184
