[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-productivity,total-wealth
41,10,190,color-agents-by-decile,linear-collection,poorest,400,0,0,0,0,0
42,10,200,color-agents-by-decile,linear-collection,poorest,400,0,0,0,0,0
43,20,0,color-agents-by-decile,linear-collection,poorest,400,1000,0.175715573124045,619,9.798775,3330
44,20,10,color-agents-by-decile,linear-collection,poorest,400,1000,0.220639762095644,76,11.805725,5168
45,20,20,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
46,20,30,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
47,20,40,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
48,20,50,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
49,20,60,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
50,20,70,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
51,20,80,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
52,20,90,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
53,20,100,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
54,20,110,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
55,20,120,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
56,20,130,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
57,20,140,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
58,20,150,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
59,20,160,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
60,20,170,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
61,20,180,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
62,20,190,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
63,20,200,color-agents-by-decile,linear-collection,poorest,400,0,0.151925170608795,1184,7.36365,3275
64,30,0,color-agents-by-decile,linear-collection,poorest,400,1000,0.248465732536432,413,15.479125,5070
65,30,10,color-agents-by-decile,linear-collection,poorest,400,1000,0.261780490321518,12,18.164525,6528
66,30,20,color-agents-by-decile,linear-collection,poorest,400,1000,0.247011539435415,0,19.8847,7855
67,30,30,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
68,30,40,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
69,30,50,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
70,30,60,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
71,30,70,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
72,30,80,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
73,30,90,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
74,30,100,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
75,30,110,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
76,30,120,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
77,30,130,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
78,30,140,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
79,30,150,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
80,30,160,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
81,30,170,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
82,30,180,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
83,30,190,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
84,30,200,color-agents-by-decile,linear-collection,poorest,400,0,0.247011539435415,0,19.8847,7855
85,40,0,color-agents-by-decile,linear-collection,poorest,400,1000,0.261856296615505,289,18.649875,7171
86,40,10,color-agents-by-decile,linear-collection,poorest,400,1000,0.243320428558796,0,20.9133,7121
87,40,20,color-agents-by-decile,linear-collection,poorest,400,1000,0.298789624218339,11,25.914375,9552
88,40,30,color-agents-by-decile,linear-collection,poorest,400,1000,0.251243424490057,1,29.206925,11675
89,40,40,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
90,40,50,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
91,40,60,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
92,40,70,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
93,40,80,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
94,40,90,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
95,40,100,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
96,40,110,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
97,40,120,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
98,40,130,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
99,40,140,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
100,40,150,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
101,40,160,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
102,40,170,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
103,40,180,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
104,40,190,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
105,40,200,color-agents-by-decile,linear-collection,poorest,400,0,0.298789624218339,11,25.914375,9552
106,50,0,color-agents-by-decile,linear-collection,poorest,400,1000,0.291171662848517,236,25.788925,9574
107,50,10,color-agents-by-decile,linear-collection,poorest,400,1000,0.266678774557833,0,27.89935,10305
108,50,20,color-agents-by-decile,linear-collection,poorest,400,1000,0.249989544202129,0,29.168475,11707
109,50,30,color-agents-by-decile,linear-collection,poorest,400,1000,0.264936534413589,0,38.678775,16109
110,50,40,color-agents-by-decile,linear-collection,poorest,400,1000,0.240220780282257,0,40.012,15218
111,50,50,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
112,50,60,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
113,50,70,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
114,50,80,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
115,50,90,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
116,50,100,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
117,50,110,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
118,50,120,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
119,50,130,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
120,50,140,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
121,50,150,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
122,50,160,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
123,50,170,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
124,50,180,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
125,50,190,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
126,50,200,color-agents-by-decile,linear-collection,poorest,400,0,0.264936534413589,0,38.678775,16109
127,60,0,color-agents-by-decile,linear-collection,poorest,400,1000,0.277342183798104,201,27.366075,10378
128,60,10,color-agents-by-decile,linear-collection,poorest,400,1000,0.296506341605975,0,33.286325,14524
